theme,description,profile_link,author,github_stars,updated,license,theme_tags,theme-repo,theme-ref
Twenty Fourteen,"A responsive magazine website with a sleek, modern design.",https://d33wubrfki0l68.cloudfront.net/23ff6fedbec669cf7d951439db2778a7b3914a00/d00e5/themes/twentyfourteen/screenshot_hu832650d2c3d28037a04c693a5b642b95_94091_750x500_fill_catmullrom_top_2.png,Dan Hersam,22,2019-11-30,GNU General Public License v2 or later,['Blog'],https://github.com/jaden/twentyfourteen,https://themes.gohugo.io/themes/twentyfourteen/
Silhouette Hugo,A responsive blog theme for Hugo.,https://d33wubrfki0l68.cloudfront.net/d457e9293737c21cc9561b23fb02b54b4419139c/12d48/themes/silhouette-hugo/screenshot_hu0447c9c0213fe82a175ea3eaa6458448_250367_750x500_fill_catmullrom_top_2.png,Matt Button,20,2021-07-23,MIT,['Blog'],https://github.com/mattbutton/silhouette-hugo/blob/master/LICENSE,https://themes.gohugo.io/themes/silhouette-hugo/
SimpleIntro,Simple Single-Page Theme For Hugo,https://d33wubrfki0l68.cloudfront.net/ef7a66e2c20cf3d8e43a5250b3725b811bd2b3ea/cbdeb/themes/simpleintro/screenshot_hue1d16933f5b3ff3c315b1409e5188944_866440_750x500_fill_catmullrom_top_2.png,Gangjun,20,2020-12-27,Apache-2.0,"['Light', 'Responsive']",https://github.com/gangjun06/SimpleIntro,https://themes.gohugo.io/themes/simpleintro/
freshStart,Start Page theme for Hugo,https://d33wubrfki0l68.cloudfront.net/57e297fce5b51b113b0e5968755d77bee0b21b81/9c0dc/themes/hugo-theme-freshstart/screenshot_hu417201aeeb72d13014df20bfdebbda62_1345632_750x500_fill_catmullrom_top_2.png,Ricardo Franzen,18,2020-09-02,MIT,"['Landing', 'Light', 'Responsive']",https://github.com/rz3n/hugo-theme-freshstart,https://themes.gohugo.io/themes/hugo-theme-freshstart/
Den,A port of the Nest Pelican theme for Hugo,https://d33wubrfki0l68.cloudfront.net/b8f504951159e82bb0e4fa3c55158a9d711d7543/e5d83/themes/hugo-theme-den/screenshot_hub177862fd7ec2f4710be4238e356773c_426716_750x500_fill_catmullrom_top_2.png,shaform,20,2020-07-17,GPLv2,"['Blog', 'Multilingual', 'Responsive']",https://github.com/xianmin/hugo-theme-jane,https://themes.gohugo.io/themes/hugo-theme-den/
capsule,A CSS-only theme for Hugo using Bulma and Font-Awesome,https://d33wubrfki0l68.cloudfront.net/41019370969dfa0819e5a22fe8551cc216a4892d/a1730/themes/capsule/screenshot_hud7ddc6b5fd75efc15acae3f4a0f73c40_100534_750x500_fill_catmullrom_top_2.png,nil,19,2021-04-23,GPL-2.0,['Responsive'],https://github.com/FortAwesome/Font-Awesome,https://themes.gohugo.io/themes/capsule/
Potato Dark,"Potato Dark is a modern, simple and beautiful Hugo theme",https://d33wubrfki0l68.cloudfront.net/a6920f761cdc473d2c7fee0a98ae62c4faf78ad9/b0f3d/themes/potato-dark/screenshot_hub50835157f066ca8aac475499299e985_79242_750x500_fill_catmullrom_top_2.png,Potato Dark,20,2021-06-30,MIT,"['Blog', 'Light', 'Minimal', 'Responsive']",https://github.com/surajmandalcell/potato-dark/blob/master/exampleSite/config.toml,https://themes.gohugo.io/themes/potato-dark/
Yuki,Hugo theme yuki. She is as pure as the snow.,https://d33wubrfki0l68.cloudfront.net/9688a40e6b7248de4ca717bba2d33dc939616225/e2d09/themes/hugo-theme-yuki/screenshot_hu9a842650c430f724db35f977b9b9ba9f_61971_750x500_fill_catmullrom_top_2.png,Cyris,20,2019-02-04,MIT,"['Blog', 'Responsive', 'recent release of Hugo.', 'Version Configuration', 'tag a new version.']",https://github.com/iCyris/hugo-theme-yuki/blob/master/LICENSE,https://themes.gohugo.io/themes/hugo-theme-yuki/
min_night,An easy on the eyes blog theme with night-mode.,https://d33wubrfki0l68.cloudfront.net/084e51404c12abff7ec78d02909e7fa242a29629/c47dc/themes/min_night/screenshot_hu9f354109d333ca36aa6996793eee7795_144022_750x500_fill_catmullrom_top_2.png,Nate Day,20,2019-09-15,MIT,"['Blog', 'recent release of Hugo.', 'Version Configuration', 'tag a new version.']",https://github.com/coralproject/talk,https://themes.gohugo.io/themes/min_night/
Dopetrope,An elegant open-source and mobile-first theme,https://d33wubrfki0l68.cloudfront.net/74a73df3ad3daa11aba754e65ef1238c79e66df8/3a18d/themes/hugo-theme-dopetrope/screenshot_hu78a1aadfd5c0b52eafa44be090df4e0e_475173_750x500_fill_catmullrom_top_2.png,Curtis Timson,20,2018-02-11,Creative Commons,"['Blog', 'recent release of Hugo.', 'Version Configuration', 'tag a new version.']",https://github.com/curtistimson/hugo-theme-dopetrope,https://themes.gohugo.io/themes/hugo-theme-dopetrope/
eiio,personal blog&project theme,https://d33wubrfki0l68.cloudfront.net/7ee0d2ce8ad74aba5d7c0e5d3f95a6c51a6171ea/0ae67/themes/hugo_eiio/screenshot_hu94c66e5156a4bf2925996a21315eb466_83908_750x500_fill_catmullrom_top_2.png,Leon He,20,2021-06-28,MIT,"['Blog', 'Bootstrap', 'Minimal', 'Personal', 'Responsive']",https://github.com/leonhe/hugo_eiio/blob/master/LICENSE,https://themes.gohugo.io/themes/hugo_eiio/
Hugo Fresh,A Hugo adaptation of the Fresh theme from CSS Ninja,https://d33wubrfki0l68.cloudfront.net/759b7396fd8035fb2d147f63abad98ba7d401a31/552ae/themes/hugo-fresh/screenshot_hu59575f96195d76c58e16ef86a2d7af31_99859_750x500_fill_catmullrom_top_2.png,Stefan M.,19,2021-02-16,MIT,"['Company', 'Landing', 'Light', 'Responsive']",https://github.com/lucperkins/hugo-fresh,https://themes.gohugo.io/themes/hugo-fresh/
Persian Hugo,"Persian is a Box design Personal blog template Based on Bootstrap and powered By Hugo. It is very responsive and perfectly fits on any size screen device. Though it is Powered By Hugo so your Blog website will be blazing fast. It ha forestry and netlify support so you can set up your own website less than five minutes and you will get a very easy backend to manage your web site. This theme has 5 ready to use pages they are Elegant design home page, about page, contact page, category page, and privacy policy page. In spite of It is a static theme but we have added a very useful and functional search system in this theme develop by themefisher",https://d33wubrfki0l68.cloudfront.net/3f27594484eda1fd4f24e48491a44301d71a2a2d/e799a/themes/persian-hugo/screenshot_hucf886afb63b3e051e9a58818a725aaae_1195956_750x500_fill_catmullrom_top_2.png,Themefisher,19,2020-06-25,MIT,"['Blog', 'Bootstrap', 'Contact', 'Landing', 'Light', 'Minimal', 'Portfolio', 'Responsive']",https://github.com/themefisher/persian-hugo/blob/master/LICENSE,https://themes.gohugo.io/themes/persian-hugo/
Minimage,"It is simple, thumbnail can be set theme.",https://d33wubrfki0l68.cloudfront.net/ba356c82d87efe8e717bab324bdd56f13194f785/2559a/themes/minimage/screenshot_hu5c7de8af24af42e5f9141b20f1cdc1a3_850516_750x500_fill_catmullrom_top_2.png,Daisuke KONISHI,18,2021-05-04,MIT,['Responsive'],https://github.com/dsk52/minimage/blob/master/LICENSE.md,https://themes.gohugo.io/themes/minimage/
Hugo W3 Simple,"A simple theme for Hugo, powered by W3.css",https://d33wubrfki0l68.cloudfront.net/2c62f2e398bce3a473010036cec69062200495a2/20fe7/themes/hugo-w3-simple/screenshot_hu1700f71f6c347f6ba4ab44a4b84c079c_763000_750x500_fill_catmullrom_top_2.png,Jesse Lau,19,2019-12-01,MIT,"['Blog', 'Minimal', 'Multilingual', 'Responsive']",https://github.com/lgaida/mediumish-gohugo-theme,https://themes.gohugo.io/themes/hugo-w3-simple/
Startpage,A simple Start Page theme based on MDL,https://d33wubrfki0l68.cloudfront.net/5a9d547fe164c7ac55a59e864e740116891ce8a8/1a54b/themes/hugo-startpage-theme/screenshot_hu26efc92910dafc5ed5c47714a38c7a8b_83316_750x500_fill_catmullrom_top_2.png,Tom Whitwell,19,2018-07-04,MIT,"['Landing', 'Responsive', 'recent release of Hugo.', 'Version Configuration', 'tag a new version.']",https://github.com/whi-tw/hugo-startpage-theme,https://themes.gohugo.io/themes/hugo-startpage-theme/
Simple Style,Linlin Yan's very simple style.,https://d33wubrfki0l68.cloudfront.net/be36d20ea6265ed35b721fa9697de66aae6e8de7/0b030/themes/simple-style/screenshot_hu7aee2aef2619c39e52fa2ebdc025943f_148536_750x500_fill_catmullrom_top_2.png,Linlin Yan,18,2020-07-28,MIT,"['Blog', 'Light']",https://github.com/tholman/github-corners/blob/master/license.md,https://themes.gohugo.io/themes/simple-style/
Onepress,"A clean, simple and responsive hugo theme for bloggers.",https://d33wubrfki0l68.cloudfront.net/069a008497f177e0c26912c0e0e68997278af74d/6afe8/themes/onepress/screenshot_hu2819a9e632b2ec3dce61d281adc43884_225486_750x500_fill_catmullrom_top_2.png,Jeremiah Succeed,20,2019-02-07,Apache 2.0,"['Blog', 'Minimal', 'Responsive', 'recent release of Hugo.', 'Version Configuration', 'tag a new version.']",https://github.com/ijsucceed/onepress/blob/master/LICENSE,https://themes.gohugo.io/themes/onepress/
Hpstr,A Hugo port of the HPSTR theme by Michael Rose (mmistakes),https://d33wubrfki0l68.cloudfront.net/cd273fd01654c74f4314b4f74be60e9496e24bdd/e8e4a/themes/hpstr-hugo-theme/screenshot_hu0fbf66d71c72b1c193ed2456c9507027_364269_750x500_fill_catmullrom_top_2.png,nil,18,2018-06-23,MIT,"['Blog', 'Responsive', 'recent release of Hugo.', 'Version Configuration', 'tag a new version.']",https://github.com/dldx/hpstr-hugo-theme,https://themes.gohugo.io/themes/hpstr-hugo-theme/
Frances,"A custom grid theme for artists, including a blog and single pages for bio and contact",https://d33wubrfki0l68.cloudfront.net/2af0497c26f79453b8819206476f5911f27e3686/0c7e9/themes/hugo-frances-theme/screenshot_hu57ed181c02e64e24b6f0b56fcf8c3ba7_56794_750x500_fill_catmullrom_top_2.png,Michael Crawford,16,2019-09-17,MIT,"['Portfolio', 'recent release of Hugo.', 'Version Configuration', 'tag a new version.']",https://github.com/codrops/ThumbnailGridExpandingPreview,https://themes.gohugo.io/themes/hugo-frances-theme/
SimpleIT,Responsive Hugo theme displaying articles by directory,https://d33wubrfki0l68.cloudfront.net/01e48a76e77ea3348a76bb3acbc3dc38f6e99bdb/84455/themes/simpleit-hugo-theme/screenshot_hu7df4269163be1a53c7ef3e55ed56414e_334820_750x500_fill_catmullrom_top_2.png,Marcelo Canina,16,2021-06-16,MIT,"['Bootstrap', 'Responsive']",https://github.com/marcanuy/simpleit-hugo-theme.git,https://themes.gohugo.io/themes/simpleit-hugo-theme/
Hugo Winston,Hugo Winston is a bold minimal blogging theme,https://d33wubrfki0l68.cloudfront.net/162c38d682897198f98c5a271c3b4479d33d5221/6967e/themes/hugo-winston-theme/screenshot_hue53e594662cc3034ed81f2ed2d8360f8_146749_750x500_fill_catmullrom_top_2.png,Robert Austin,15,2021-07-09,MIT,"['Blog', 'Bootstrap', 'Minimal']",https://github.com/zerostaticthemes/hugo-winston-theme,https://themes.gohugo.io/themes/hugo-winston-theme/
Spectre Pixel Theme,Material/Pixel switch theme with a timeline,https://d33wubrfki0l68.cloudfront.net/6cfbc8a16b8d3d8beb3ebd6ff52657266273bb08/d5980/themes/hugo-spectre-pixel-theme/screenshot_hu99c208b16910e8498c680d683b8cb4a1_54823_750x500_fill_catmullrom_top_2.png,Shin Tatt,16,2019-10-12,MIT,"['Blog', 'Portfolio', 'Responsive', 'recent release of Hugo.', 'Version Configuration', 'tag a new version.']",https://github.com/digitalcraftsman/hugo-cactus-theme,https://themes.gohugo.io/themes/hugo-spectre-pixel-theme/
Showfolio,Modern portfolio theme for your Hugo site.,https://d33wubrfki0l68.cloudfront.net/74d47250a879ba6577e4d7b2f39d303ef671b5df/0d1ab/themes/showfolio-hugo-theme/screenshot_hu477f68423ba5b2b2b6f499a0eacfd931_123002_750x500_fill_catmullrom_top_2.png,Varun A P,15,2021-04-26,MIT,"['Portfolio', 'Responsive']",https://github.com/apvarun/showfolio-hugo-theme/issues,https://themes.gohugo.io/themes/showfolio-hugo-theme/
Hugo Now,a Hugo port of Jekyll Now,https://d33wubrfki0l68.cloudfront.net/7b532c85e14a9a104efd2ffd6c815ddc7dcdea31/41b03/themes/hugo-now/screenshot_hubff6c20038542b84d633dc9f80ebb740_220319_750x500_fill_catmullrom_top_2.png,Michael Blum,15,2021-04-11,MIT,"['Blog', 'Bootstrap', 'Responsive']",https://github.com/tanksuzuki/hemingway,https://themes.gohugo.io/themes/hugo-now/
Materialize-BP,MaterializeCSS based Hugo theme which supports out of the box best practices.,https://d33wubrfki0l68.cloudfront.net/847440f3a31745d565aa12b3fd71a6adc277f6d8/fa9db/themes/materialize-bp-hugo-theme/screenshot_huf047863dad0a854d7afe888185f13bf1_491873_750x500_fill_catmullrom_top_2.png,Sebastian Pech,15,2021-03-27,MIT,"['Blog', 'Dark', 'Light', 'Minimal', 'Multilingual', 'Responsive']",https://github.com/spech66/materialize-bp-hugo-theme,https://themes.gohugo.io/themes/materialize-bp-hugo-theme/
mixedpaper,A simple Hugo theme for writers and bloggers.,https://d33wubrfki0l68.cloudfront.net/d666fc5ca45fbf9a5ba373502534e665da980168/76691/themes/hugo-theme-mixedpaper/screenshot_huae14c6df93ee6fe1e7ed6c91ab3ca791_119242_750x500_fill_catmullrom_top_2.png,WayJam So,17,2020-08-16,MIT,"['Blog', 'Light', 'Minimal']",https://github.com/wayjam/hugo-theme-mixedpaper/blob/master/LICENSE,https://themes.gohugo.io/themes/hugo-theme-mixedpaper/
Elephants,Minimal theme using the Ubuntu font.,https://d33wubrfki0l68.cloudfront.net/10ddfa30b881b0473dd9f11a476c8c2c408121f4/1797a/themes/elephants/screenshot_hu589882d939833487cf604f90950fab6d_26283_750x500_fill_catmullrom_top_2.png,Benny Mei,17,2019-08-20,MIT,"['Blog', 'recent release of Hugo.', 'Version Configuration', 'tag a new version.']",https://github.com/meibenny/elephants,https://themes.gohugo.io/themes/elephants/
Blogpaper,A graphical newspaper like blog theme for Hugo.,https://d33wubrfki0l68.cloudfront.net/f2e251e0eda6f7273fbb55a87f353950d40648e2/dfde9/themes/blogpaper/screenshot_huc9999f54b307b1405d76506342778bd0_250149_750x500_fill_catmullrom_top_2.png,Erwan Normand,17,2021-02-04,MIT,"['Blog', 'Minimal']",https://github.com/BlackrockDigital/startbootstrap-clean-blog,https://themes.gohugo.io/themes/blogpaper/
Lekh,A text focussed and minimal personal portfolio theme with dark mode.,https://d33wubrfki0l68.cloudfront.net/5f65db4712836ca41b8847a6578a8b7953615266/65e8b/themes/lekh/screenshot_hu0000ed699745dfca08bbab063e4ae1b6_180396_750x500_fill_catmullrom_top_2.png,Rahul Tiwari,17,2021-05-02,MIT,"['Blog', 'Dark', 'Minimal', 'Personal', 'Portfolio', 'Responsive']",https://github.com/vegarsti/vegarsti.github.io,https://themes.gohugo.io/themes/lekh/
Arabica,A port of the Ghost arabica theme for Hugo,https://d33wubrfki0l68.cloudfront.net/d4ed79e8d5a64d52b2f484b44940d575c3901654/a2906/themes/arabica/screenshot_hu46ef8d0b7e654ba19c155240bcebd20b_125222_750x500_fill_catmullrom_top_2.png,Chen Fangzhou,17,2019-10-12,MIT,"['Blog', 'Minimal', 'recent release of Hugo.', 'Version Configuration', 'tag a new version.']",https://github.com/nirocfz/arabica/blob/master/LICENSE,https://themes.gohugo.io/themes/arabica/
Sada,Simple theme for resume created using Tailwind CSS,https://d33wubrfki0l68.cloudfront.net/24b6b131c8e1e0fcabadb0317d493336a47a1936/6e2d3/themes/sada/screenshot_hu7d7051a1986aaf8fb1f4808587507553_201839_750x500_fill_catmullrom_top_2.png,Darshan Baral,17,2021-05-10,MIT,"['Landing', 'Portfolio']",https://github.com/darshanbaral/sada,https://themes.gohugo.io/themes/sada/
Stip,Stip is a single-page Hugo theme to introduce yourself.,https://d33wubrfki0l68.cloudfront.net/1e2a7ffdd9f0b4d587cb6e7f06acde97b3fa701e/62a56/themes/stip-hugo/screenshot_hua23912aa2faa2073ce520df28014f08e_1112592_750x500_fill_catmullrom_top_2.png,Emiel Hollander,18,2019-04-13,MIT,"['Landing', 'Minimal', 'Personal', 'Responsive', 'recent release of Hugo.', 'Version Configuration', 'tag a new version.']",https://github.com/EmielH/stip-hugo/blob/master/LICENSE,https://themes.gohugo.io/themes/stip-hugo/
Anybody Home,A simple theme for simple people with simple needs,https://d33wubrfki0l68.cloudfront.net/d6f8d0f4d527e40abdc0d389117a2788b107ddd0/0def1/themes/anybodyhome/screenshot_hud6abb6009a4f98b9aca1ad0e08bf71ec_93749_750x500_fill_catmullrom_top_2.png,Lasse Borly,16,2018-04-09,MIT,[],https://github.com/lasseborly/anybodyhome,https://themes.gohugo.io/themes/anybodyhome/
Sicily,"Sicily's Hugo theme for companies. It is very stylish, responsive and ready to use theme. You can use this theme to create your contemporary web design studio, creative agency, advertising firm website. This theme has a very creative and well decorated landing page, Blog page, Contact page, Pricing page and many more.",https://d33wubrfki0l68.cloudfront.net/9d68d6df34cb944ba64590a1f74d96693a537abc/47860/themes/sicily-hugo-theme/screenshot_hufbcf2c5da5744fc088659107ec6ced13_681081_750x500_fill_catmullrom_top_2.png,cristianmarint,15,2020-10-09,MIT,"['Blog', 'Bootstrap', 'Contact', 'Landing', 'Light', 'Minimal', 'Responsive']",https://github.com/cristianmarint/sicily-hugo-theme/blob/master/LICENSE,https://themes.gohugo.io/themes/sicily-hugo-theme/
Adam & Eve,A simple wiki in its original formal state,https://d33wubrfki0l68.cloudfront.net/08724675b15c0efc42ec29879a7326e717921431/8fc28/themes/hugo_theme_adam_eve/screenshot_hu5cb2b8591f8aacf5baa3fc7b82abc1f1_146931_750x500_fill_catmullrom_top_2.png,Olivier DOSSMANN,15,2020-07-22,MIT,"['Docs', 'Minimal']",https://github.com/blankoworld/hugo_theme_adam_eve,https://themes.gohugo.io/themes/hugo_theme_adam_eve/
Business Frontpage,Business Frontpage is a basic HTML starter template for creating a Bootstrap based website for a small business or other organization.,https://d33wubrfki0l68.cloudfront.net/83551e071ce75d0018aa10ec594d232887fa5d5c/7f358/themes/hugo-business-frontpage-theme/screenshot_hu2c8147f0cce8a94d764497b91509efba_116987_750x500_fill_catmullrom_top_2.png,Jerry Kiely,15,2020-01-13,MIT,['Company'],https://github.com/BlackrockDigital/startbootstrap-business-frontpage/blob/gh-pages/LICENSE,https://themes.gohugo.io/themes/hugo-business-frontpage-theme/
Easybook,Easybook is a simple hugo theme.,https://d33wubrfki0l68.cloudfront.net/d6fa965ac9b7f910b68513a970a478420240345e/c94ed/themes/hugo-theme-easybook/screenshot_hu88e759170517c6b70c96324bfc6f2a42_51502_750x500_fill_catmullrom_top_2.png,Y4er,11,2020-01-24,MIT,[],https://github.com/Y4er/hugo-theme-easybook/blob/master/LICENSE,https://themes.gohugo.io/themes/hugo-theme-easybook/
Starter Theme,Blank starter theme with only normalized styles. Included is a webpack workflow for building javascript and css from sass with a live reload webpack development server.,https://d33wubrfki0l68.cloudfront.net/9915c3fe67e638dc84bf56a2b4b02b7253533d79/97ea1/themes/hugo-starter/screenshot_hu70d2e69a968b71c80f056f17739889d0_67921_750x500_fill_catmullrom_top_2.png,Jim Frenette,14,2021-08-05,MIT,"['Blog', 'Minimal', 'Responsive']",https://github.com/jimfrenette/hugo-starter,https://themes.gohugo.io/themes/hugo-starter/
BeyondNothing,Simplest Hugo theme possible,https://d33wubrfki0l68.cloudfront.net/8c72b63a3ef2c848f09221b8f72098ce0b4fd33f/d775c/themes/beyondnothing/screenshot_hu34220aa3ee05542e6fdffb5470e25a5b_104634_750x500_fill_catmullrom_top_2.png,Cloud Confusing,14,2019-09-08,MIT,"['Blog', 'Minimal', 'recent release of Hugo.', 'Version Configuration', 'tag a new version.']",https://github.com/salcan/BeyondNothing,https://themes.gohugo.io/themes/beyondnothing/
Dark Simplicity,A Dark Minimalist Theme for Hugo utilizing the Lost Grid Framework.,https://d33wubrfki0l68.cloudfront.net/532d53e87e46bc6c6bcb22e05e02d7691bfaa8bc/0805e/themes/darksimplicity/screenshot_hu49c45c6dc112a4b2382d30bc939f3928_500811_750x500_fill_catmullrom_top_2.png,Matt Rhone,11,2018-11-16,MIT,"['Blog', 'Dark', 'Minimal', 'recent release of Hugo.', 'Version Configuration', 'tag a new version.']",https://github.com/kritoke/darksimplicity,https://themes.gohugo.io/themes/darksimplicity/
Monochrome,"Monochrome is a clean, responsive, and programmer-friendly hugo theme",https://d33wubrfki0l68.cloudfront.net/c6eb2896a8bc6fdffbdae4e30fb7ca920af13584/c615d/themes/hugo-theme-monochrome/screenshot_hu5b47742bbf330fe3f9e81080d2d9f385_201276_750x500_fill_catmullrom_top_2.png,You-Kai Zheng,10,2021-07-29,MIT,"['Blog', 'Dark', 'Light', 'Multilingual', 'Responsive']",https://github.com/mathjax/MathJax,https://themes.gohugo.io/themes/hugo-theme-monochrome/
Prav,Refined two column theme that's easy on the eyes,https://d33wubrfki0l68.cloudfront.net/ff8117ab58f89a5831bc9d9498d4ab03c0280ec3/1d82c/themes/hugo-theme-prav/screenshot_hud8f1a0a8b61ca1939b2462ee4bfd638b_859622_750x500_fill_catmullrom_top_2.png,Pravin Paratey,10,2020-11-23,MIT,"['Blog', 'Responsive', 'Two-Column']",https://github.com/pravin/hugo-theme-prav,https://themes.gohugo.io/themes/hugo-theme-prav/
Bingo,Nothing but texts.,https://d33wubrfki0l68.cloudfront.net/d374c0253c0cc97aca320a3a1b074cfbb49dd223/a86e8/themes/hugo-bingo/screenshot_hu1fa4b359a9c2ecbc4e524c7a5569df45_271179_750x500_fill_catmullrom_top_2.png,Bing-Sheng Chen,11,2021-06-21,MIT,"['Blog', 'Minimal', 'Responsive']",https://github.com/gundamew/hugo-bingo/blob/master/LICENSE,https://themes.gohugo.io/themes/hugo-bingo/
hamburg,Simple and clean blog theme for hugo,https://d33wubrfki0l68.cloudfront.net/afcd91e226ce5076a67a4952e6cdfec8cd01528d/06304/themes/hugo-theme-hamburg/screenshot_huc1e9144d6c9b51fb52d03a473d9a4508_727884_750x500_fill_catmullrom_top_2.png,Hauke Stieler,11,2021-08-08,MIT,"['Blog', 'Bootstrap', 'Minimal', 'Multilingual', 'Responsive']",https://github.com/keichi/vienna,https://themes.gohugo.io/themes/hugo-theme-hamburg/
Hugof,Hugo Foundation Starter,https://d33wubrfki0l68.cloudfront.net/0214fce01c6a71a439833dd712e959b9db5fcc8f/73fe0/themes/foundation-theme/screenshot_hu941f027bda776973d04014dbd1576668_291487_750x500_fill_catmullrom_top_2.png,Howard Colin,12,2019-04-27,MIT,[],https://github.com/hdcdstr8fwd/foundation-theme,https://themes.gohugo.io/themes/foundation-theme/
SK3,Full feature Hugo theme build on top of [hugo-theme-sk2](//github.com/J-Siu/hugo-theme-sk2).,https://d33wubrfki0l68.cloudfront.net/adf91f390975385b556a754c299233a411f75a57/079e5/themes/hugo-theme-sk3/screenshot_hu759c942289e98a56bb3fb983f3d2f5ee_255649_750x500_fill_catmullrom_top_2.png,John Siu,10,2021-04-09,MIT,"['Blog', 'Dark', 'Minimal', 'Personal', 'Responsive']",https://github.com/J-Siu/hugo-theme-sk3/issues/27,https://themes.gohugo.io/themes/hugo-theme-sk3/
SK1,"Fully functional basic Hugo theme with no css, no javascript.",https://d33wubrfki0l68.cloudfront.net/06d8613a22abe0c641d7a5ee766ff84f3bf54620/2c504/themes/hugo-theme-sk1/screenshot_hu433de3487ea4c50939802cb557655f3d_110360_750x500_fill_catmullrom_top_2.png,John Siu,13,2021-01-16,MIT,"['Blog', 'Minimal', 'Personal']",https://github.com/J-Siu/hugo-theme-sk1,https://themes.gohugo.io/themes/hugo-theme-sk1/
kitab,A hugo theme for publishing books,https://d33wubrfki0l68.cloudfront.net/6095238430c83be4a5841c934ba88accc9e30108/bf70d/themes/kitab/screenshot_hue58acb4d10b73ae499bfb342f1af8b98_37434_750x500_fill_catmullrom_top_2.png,Darshan Baral,12,2020-06-06,MIT,['Book'],https://github.com/darshanbaral/kitab/tree/master/exampleSite/content/emma,https://themes.gohugo.io/themes/kitab/
OneDly Project,Theme for documenting One-Day-Only (OneDly) projects.,https://d33wubrfki0l68.cloudfront.net/16c98653603ea6f859ab909ea99bf5e9f79edb12/f4556/themes/onedly-theme/screenshot_hu57b172d3b9e8690fc1f4829b55fa57f2_50767_750x500_fill_catmullrom_top_2.png,nil,11,2020-01-27,MIT,"['Docs', 'Landing']",https://github.com/cdeck3r/OneDly-Theme/blob/master/exampleSite/config.toml,https://themes.gohugo.io/themes/onedly-theme/
Papaya,Minimalist theme with social and analytics support,https://d33wubrfki0l68.cloudfront.net/34ed88d4780281131815c3a912273e555773701c/20f2d/themes/papaya/screenshot_hu4bce6af3c87dee8fe7cf45c1cecf7e6c_35869_750x500_fill_catmullrom_top_2.png,Pedro Lopez,13,2020-01-27,MIT,['Blog'],https://github.com/plopcas/papaya,https://themes.gohugo.io/themes/papaya/
Wave,Hugo Themes Wave,https://d33wubrfki0l68.cloudfront.net/b12610827fce55794abbc285de10719cdff41fe3/4ca96/themes/hugo-theme-wave/screenshot_hu0ef719720f1b3301b100c0098659e326_319288_750x500_fill_catmullrom_top_2.png,syui,13,2019-08-18,MIT,"['Blog', 'recent release of Hugo.', 'Version Configuration', 'tag a new version.']",https://github.com/FortAwesome/Font-Awesome,https://themes.gohugo.io/themes/hugo-theme-wave/
Bodhi Theme,"A simple, minimal, personal website theme for Hugo.",https://d33wubrfki0l68.cloudfront.net/9a9c029fe304274aaa074001ba4b1fac56d38bee/9ad81/themes/bodhi/screenshot_hud761b1ea9470abcac04966b0e2701f32_138011_750x500_fill_catmullrom_top_2.png,Rohan Verma,10,2020-06-04,MIT,"['Blog', 'Minimal', 'Personal']",https://github.com/rhnvrm/bodhi,https://themes.gohugo.io/themes/bodhi/
hugo-apps-theme,A theme that makes it easy to post your webapps,https://d33wubrfki0l68.cloudfront.net/0e2a202d1ca1c6b73a65942102e31d03de843ee6/37d7c/themes/hugo-apps-theme/screenshot_hu9269641761dd0fa2476dd6c46b308c4d_245325_750x500_fill_catmullrom_top_2.png,Byeonggon Lee,10,2020-03-08,MIT,"['Light', 'Minimal', 'Portfolio']",https://github.com/luizdepra/hugo-coder,https://themes.gohugo.io/themes/hugo-apps-theme/
hugo-grapes,Text based minimalistic Hugo theme,https://d33wubrfki0l68.cloudfront.net/a7a5fe14d06dcfe6200a166339a2174d50984919/55c8d/themes/hugo-grapes/screenshot_hub415d56bea3061ad96c4df20dc4e855d_189308_750x500_fill_catmullrom_top_2.png,Shankar,8,2019-08-30,MIT,"['Blog', 'Minimal', 'Responsive', 'recent release of Hugo.', 'Version Configuration', 'tag a new version.']",https://github.com/shankar/hugo-grapes/blob/master/LICENSE,https://themes.gohugo.io/themes/hugo-grapes/
Kiss,Stupidly simple Hugo blogging theme,https://d33wubrfki0l68.cloudfront.net/332664c7e8f163d5bd95c9873e4a2353ffd6cfe5/9e1c1/themes/kiss-em/screenshot_hu6d04c9b317970e35b947a10bffe26660_137299_750x500_fill_catmullrom_top_2.png,ribice,10,2018-11-02,MIT,"['Blog', 'Minimal', 'Responsive', 'recent release of Hugo.', 'Version Configuration', 'tag a new version.']",https://github.com/colebemis/feather/blob/master/LICENSE,https://themes.gohugo.io/themes/kiss-em/
Hugo frais,A fresh and french theme for Hugo,https://d33wubrfki0l68.cloudfront.net/be2925d5b48487539a198e644afb31c80b463a97/3be48/themes/hugo-frais/screenshot_hu84b59a5ea585e7fcb8ec055a3f03ebe0_217087_750x500_fill_catmullrom_top_2.png,Olivier Fredon,9,2020-01-04,MIT,"['Blog', 'Minimal', 'Responsive']",https://github.com/the2ne/hugo-frais,https://themes.gohugo.io/themes/hugo-frais/
